lon,lat
-82.24583333333338,9.22083333333336
-74.47916666666671,11.029166666666693
-82.96250000000005,14.070833333333358
-81.79583333333338,14.629166666666691
-80.17916666666672,14.345833333333358
-83.45416666666671,11.987500000000026
-80.26250000000005,9.17083333333336
-72.82916666666672,11.787500000000026
-73.33750000000005,11.412500000000026
-71.03750000000005,12.262500000000026
-72.27083333333339,12.19583333333336
-74.77916666666671,11.104166666666693
-82.22083333333337,14.179166666666692
-82.36250000000004,14.487500000000024
-82.27083333333337,13.437500000000025
-82.69583333333338,13.687500000000025
-83.24583333333338,14.57916666666669
-82.76250000000005,12.595833333333358
-82.52083333333337,13.995833333333358
-71.05416666666672,11.812500000000025
-83.26250000000005,10.27083333333336
-82.33750000000005,14.020833333333359
-82.57916666666671,14.845833333333358
-82.77083333333337,12.554166666666692
-82.49583333333338,14.562500000000025
-82.72083333333337,13.929166666666692
-81.80416666666672,15.170833333333357
-82.79583333333338,13.645833333333359
-81.96250000000005,9.12083333333336
-83.29583333333338,11.59583333333336
-81.28750000000005,15.379166666666691
-83.67916666666672,11.09583333333336
-81.10416666666671,15.254166666666691
-83.02083333333337,12.895833333333359
-82.47916666666671,13.687500000000025
-82.07083333333338,15.137500000000024
-81.42916666666672,15.504166666666691
-81.84583333333337,14.904166666666692
-81.86250000000004,15.037500000000025
-82.79583333333338,13.070833333333358
-83.22916666666671,11.92083333333336
-83.62083333333338,12.437500000000025
-76.56250000000004,8.879166666666695
-79.78750000000005,9.504166666666693
-80.51250000000005,9.137500000000028
-81.46250000000005,9.14583333333336
-83.42083333333338,13.354166666666693
-83.54583333333338,13.154166666666692
-82.82083333333338,12.787500000000026
-82.17083333333338,14.95416666666669
-81.84583333333337,14.712500000000025
-82.1291666666667,14.387500000000024
-83.77083333333337,11.937500000000025
-83.66250000000004,12.445833333333358
-72.24583333333338,12.187500000000025
-82.15416666666671,14.804166666666692
-81.97083333333337,14.979166666666691
-83.1291666666667,13.512500000000024
-76.03750000000005,9.554166666666694
-83.61250000000004,11.604166666666693
-83.60416666666671,11.837500000000027
-83.19583333333338,12.370833333333358
-83.22083333333337,11.745833333333358
-83.27083333333337,13.554166666666692
-76.96250000000005,8.64583333333336
-72.48750000000005,11.97083333333336
-82.49583333333338,13.512500000000024
-71.80416666666672,12.42083333333336
-82.68750000000004,13.287500000000025
-82.72083333333337,13.087500000000025
-81.76250000000005,15.30416666666669
-82.46250000000005,14.604166666666691
-83.46250000000005,11.604166666666693
-81.58750000000005,9.129166666666695
-82.89583333333337,12.54583333333336
-76.75416666666672,7.97083333333336
-72.29583333333338,12.004166666666691
-83.47083333333337,12.19583333333336
-82.72916666666671,12.787500000000026
-82.5041666666667,13.45416666666669
-82.72916666666671,12.804166666666692
-82.79583333333338,13.187500000000025
-82.82916666666671,13.695833333333358
-82.10416666666671,15.05416666666669
-83.49583333333338,12.337500000000025
-82.16250000000005,14.487500000000024
-83.29583333333338,13.095833333333358
-82.6291666666667,12.529166666666692
-81.28750000000005,15.437500000000025
-82.05416666666672,14.554166666666692
-83.18750000000004,13.179166666666692
-82.27083333333337,14.387500000000024
-83.52083333333337,13.17083333333336
-81.22083333333337,15.55416666666669
-82.80416666666672,14.295833333333357
-82.67916666666672,14.354166666666691
-76.19583333333338,9.462500000000027
-82.77083333333337,12.279166666666692
-83.24583333333338,13.720833333333358
-82.37083333333338,13.945833333333358
-73.02916666666671,11.59583333333336
-78.62083333333338,9.529166666666693
-81.23750000000004,12.329166666666692
-83.67083333333338,11.779166666666693
-83.22083333333337,14.154166666666692
-81.21250000000005,14.420833333333357
-83.15416666666671,14.45416666666669
-82.96250000000005,13.912500000000025
-82.02083333333337,14.070833333333358
-83.31250000000004,11.937500000000025
-83.06250000000004,14.237500000000026
-73.02083333333339,11.745833333333358
-83.23750000000004,12.020833333333359
-83.01250000000005,13.837500000000025
-82.8791666666667,15.05416666666669
-82.10416666666671,15.070833333333358
-83.27916666666671,13.937500000000025
-82.5041666666667,14.570833333333358
-82.14583333333337,14.004166666666691
-82.97916666666671,14.170833333333357
-77.07916666666671,8.354166666666693
-76.32916666666671,8.987500000000027
-75.69583333333338,9.754166666666693
-82.05416666666672,13.870833333333358
-82.87083333333338,12.42083333333336
-82.23750000000004,14.379166666666691
-82.95416666666671,14.45416666666669
-82.80416666666672,12.954166666666692
-83.40416666666671,12.770833333333359
-76.29583333333338,9.137500000000028
-81.84583333333337,15.162500000000025
-83.43750000000004,12.004166666666691
-82.0041666666667,15.062500000000025
-82.07916666666671,13.995833333333358
-76.26250000000005,9.129166666666695
-83.29583333333338,13.870833333333358
-72.90416666666673,11.820833333333358
-82.01250000000005,15.137500000000024
-83.64583333333337,11.154166666666693
-81.68750000000004,15.270833333333357
-71.51250000000005,12.479166666666693
-83.72083333333337,11.379166666666691
-83.33750000000005,12.779166666666692
-83.02916666666671,12.479166666666693
-76.59583333333339,8.879166666666695
-82.31250000000004,13.337500000000025
-82.72083333333337,14.937500000000025
-81.07083333333338,15.529166666666692
-83.23750000000004,12.829166666666692
-83.05416666666672,14.762500000000024
-82.33750000000005,13.470833333333358
-82.88750000000005,15.020833333333357
-83.05416666666672,12.604166666666693
-76.10416666666671,9.504166666666693
-83.52916666666671,10.837500000000027
-81.44583333333338,15.479166666666691
-79.11250000000004,9.62083333333336
-82.48750000000004,13.870833333333358
-83.48750000000004,13.379166666666691
-82.97083333333337,13.362500000000026
-78.65416666666671,9.562500000000027
-82.70416666666671,13.745833333333358
-83.05416666666672,11.97083333333336
-82.55416666666672,13.145833333333359
-81.34583333333337,15.412500000000025
-76.39583333333339,9.162500000000026
-83.32083333333338,13.070833333333358
-83.21250000000005,12.32083333333336
-82.74583333333338,14.20416666666669
-81.23750000000004,15.445833333333358
-82.22083333333337,14.404166666666692
-82.63750000000005,13.287500000000025
-81.90416666666671,9.087500000000027
-83.49583333333338,10.64583333333336
-82.03750000000005,14.487500000000024
-83.33750000000005,12.854166666666693
-83.30416666666672,13.237500000000026
-82.1291666666667,14.087500000000025
-82.84583333333337,12.362500000000026
-82.22916666666671,14.95416666666669
-83.40416666666671,11.929166666666692
-82.81250000000004,14.662500000000025
-72.93750000000006,11.579166666666692
-78.27083333333339,9.329166666666694
-82.19583333333338,14.879166666666691
-82.99583333333338,14.370833333333358
-83.0041666666667,14.912500000000025
-82.11250000000004,13.79583333333336
-73.42083333333338,11.34583333333336
-75.84583333333339,10.162500000000026
-82.66250000000005,12.679166666666692
-83.42083333333338,11.837500000000027
-82.22083333333337,14.354166666666691
-82.84583333333337,12.337500000000025
-82.31250000000004,13.879166666666691
-82.02083333333337,9.04583333333336
-83.2541666666667,14.695833333333358
-82.27083333333337,14.712500000000025
-83.34583333333337,12.479166666666693
-83.18750000000004,13.287500000000025
-83.44583333333338,13.17083333333336
-82.59583333333337,13.820833333333358
-81.8791666666667,14.429166666666692
-81.66250000000005,9.070833333333361
-83.24583333333338,12.654166666666692
-83.27916666666671,10.254166666666693
-83.1291666666667,13.062500000000025
-83.42083333333338,13.437500000000025
-76.53750000000005,8.92083333333336
-71.01250000000005,11.645833333333359
-82.03750000000005,14.695833333333358
-75.62083333333338,9.654166666666693
-76.32083333333338,9.212500000000027
-82.79583333333338,14.270833333333357
-72.84583333333339,11.829166666666692
-83.71250000000005,11.254166666666693
-83.04583333333338,12.104166666666693
-80.07083333333338,9.329166666666694
-82.6291666666667,13.620833333333358
-76.37083333333338,9.02083333333336
-83.67916666666672,11.012500000000026
-82.08750000000005,13.712500000000025
-83.40416666666671,12.462500000000025
-70.83750000000005,11.937500000000025
-79.90416666666671,9.487500000000026
-83.34583333333337,10.379166666666693
-82.5041666666667,13.129166666666691
-79.01250000000005,9.454166666666694
-80.27083333333339,14.362500000000026
-83.39583333333337,11.629166666666691
-82.78750000000005,14.554166666666692
-75.51250000000005,10.620833333333358
-82.31250000000004,14.404166666666692
-81.44583333333338,15.504166666666691
-82.39583333333337,14.770833333333357
-82.55416666666672,14.895833333333357
-76.32083333333338,9.129166666666695
-83.27083333333337,14.645833333333357
-79.90416666666671,9.537500000000026
-83.15416666666671,12.92083333333336
-83.22083333333337,12.287500000000026
-71.02916666666673,12.062500000000025
-83.42083333333338,11.654166666666693
-83.42083333333338,13.612500000000026
-82.11250000000004,14.412500000000025
-81.06250000000004,15.495833333333357
-82.16250000000005,13.54583333333336
-82.6291666666667,14.529166666666692
-83.05416666666672,14.779166666666692
-72.24583333333338,11.995833333333358
-78.99583333333338,9.512500000000028
-71.07916666666672,12.287500000000026
-81.36250000000004,13.412500000000025
-83.18750000000004,13.470833333333358
-78.20416666666671,9.320833333333361
-83.21250000000005,12.254166666666691
-82.73750000000004,13.54583333333336
-81.39583333333339,8.804166666666694
-83.33750000000005,13.620833333333358
-83.74583333333338,11.412500000000026
-82.70416666666671,12.895833333333359
-83.42916666666672,13.720833333333358
-82.74583333333338,14.720833333333358
-76.79583333333338,8.09583333333336
-72.60416666666671,11.895833333333359
-83.10416666666671,14.662500000000025
-83.79583333333338,11.312500000000025
-82.24583333333338,15.312500000000025
-78.16250000000005,9.304166666666694
-76.77083333333339,8.137500000000028
-79.20416666666671,9.62083333333336
-82.91250000000005,13.520833333333359
-77.17916666666672,8.512500000000028
-76.77083333333339,8.262500000000028
-83.56250000000004,11.995833333333358
-78.81250000000004,9.487500000000026
-83.71250000000005,11.112500000000026
-73.04583333333338,11.662500000000026
-82.66250000000005,12.462500000000025
-83.24583333333338,13.862500000000026
-75.22916666666671,10.812500000000025
-83.47916666666671,13.29583333333336
-71.57083333333338,12.462500000000025
-82.97916666666671,13.120833333333358
-81.84583333333337,14.887500000000024
-70.97083333333339,11.779166666666693
-81.80416666666672,14.870833333333358
-74.42083333333338,11.079166666666692
-82.32916666666671,9.487500000000026
-83.35416666666671,12.879166666666691
-83.09583333333337,14.262500000000024
-82.51250000000005,13.129166666666691
-81.91250000000005,15.020833333333357
-82.85416666666671,13.662500000000025
-76.29583333333338,9.112500000000026
-82.74583333333338,13.995833333333358
-82.92083333333338,14.770833333333357
-72.80416666666672,11.704166666666692
-83.3791666666667,10.379166666666693
-81.89583333333337,14.595833333333358
-82.93750000000004,14.762500000000024
-81.47916666666671,9.137500000000028
-71.60416666666671,12.495833333333358
-82.7541666666667,13.762500000000024
-83.28750000000005,11.895833333333359
-83.27916666666671,13.54583333333336
-77.71250000000005,9.029166666666693
-76.12916666666672,9.312500000000027
-72.24583333333338,12.137500000000026
-82.16250000000005,14.837500000000023
-79.60416666666671,9.637500000000028
-82.65416666666671,14.82916666666669
-83.19583333333338,14.754166666666691
-82.97083333333337,13.870833333333358
-82.8791666666667,13.395833333333359
-83.37083333333338,11.962500000000025
-78.19583333333338,9.320833333333361
-83.72916666666671,12.520833333333359
-82.46250000000005,14.179166666666692
-81.7541666666667,14.712500000000025
-82.82916666666671,12.804166666666692
-82.02916666666671,9.129166666666695
-75.72083333333339,9.537500000000026
-82.57916666666671,14.070833333333358
-79.67916666666672,9.62083333333336
-81.59583333333337,9.070833333333361
-83.15416666666671,13.220833333333358
-82.6291666666667,13.195833333333358
-82.81250000000004,14.162500000000025
-77.91250000000005,9.137500000000028
-78.96250000000005,9.504166666666693
-78.73750000000004,9.512500000000028
-82.34583333333337,15.270833333333357
-81.17083333333338,15.495833333333357
-82.53750000000005,12.654166666666692
-70.94583333333338,12.004166666666691
-76.94583333333338,8.312500000000028
-83.29583333333338,13.970833333333358
-82.95416666666671,13.245833333333358
-75.43750000000006,10.67083333333336
-73.26250000000005,11.504166666666691
-79.47083333333337,9.654166666666693
-82.29583333333338,14.379166666666691
-82.09583333333337,13.929166666666692
-81.70416666666671,14.762500000000024
-79.50416666666672,9.654166666666693
-82.35416666666671,13.537500000000025
-82.99583333333338,12.32083333333336
-82.09583333333337,9.037500000000026
-82.72083333333337,13.587500000000025
-83.24583333333338,12.179166666666692
-82.07083333333338,14.762500000000024
-81.95416666666671,9.14583333333336
-82.21250000000005,13.787500000000025
-79.52916666666671,9.679166666666692
-82.72083333333337,14.645833333333357
-76.99583333333338,8.320833333333361
-82.26250000000005,13.845833333333358
-82.83750000000005,14.504166666666691
-72.57083333333338,11.904166666666693
-81.49583333333338,9.17083333333336
-79.27916666666671,9.67083333333336
-83.62083333333338,11.712500000000027
-81.37083333333338,13.404166666666692
-82.27083333333337,13.554166666666692
-82.44583333333338,14.504166666666691
-83.52916666666671,12.362500000000026
-76.10416666666671,9.287500000000026
-82.58750000000005,14.654166666666692
-83.17916666666672,12.537500000000026
-82.52916666666671,12.637500000000026
-83.41250000000005,12.204166666666692
-83.2541666666667,14.645833333333357
-82.74583333333338,12.454166666666692
-82.86250000000004,14.612500000000024
-82.17083333333338,14.20416666666669
-83.03750000000005,12.237500000000026
-83.18750000000004,13.112500000000026
-82.51250000000005,14.570833333333358
-81.95416666666671,14.654166666666692
-83.67083333333338,11.479166666666693
-82.87083333333338,14.804166666666692
-81.90416666666671,14.479166666666691
-83.47083333333337,12.912500000000026
-82.92916666666672,14.787500000000025
-83.04583333333338,13.970833333333358
-82.93750000000004,14.237500000000026
-82.32916666666671,13.17083333333336
-72.62916666666672,11.937500000000025
-76.77083333333339,8.654166666666693
-83.0041666666667,14.795833333333357
-76.80416666666672,8.312500000000028
-83.14583333333337,12.429166666666692
-82.05416666666672,14.462500000000025
-79.29583333333338,9.587500000000027
-83.41250000000005,13.379166666666691
-82.30416666666672,13.470833333333358
-76.55416666666672,8.87083333333336
-83.52083333333337,11.92083333333336
-72.91250000000005,11.820833333333358
-83.32916666666671,13.504166666666691
-83.30416666666672,12.179166666666692
-83.02083333333337,14.629166666666691
-82.60416666666671,12.737500000000026
-82.46250000000005,12.870833333333358
-83.2541666666667,11.929166666666692
-83.40416666666671,12.037500000000026
-81.8791666666667,15.162500000000025
-82.97083333333337,12.679166666666692
-81.86250000000004,9.004166666666695
-79.27083333333339,9.570833333333361
-82.76250000000005,14.195833333333358
-72.55416666666672,11.787500000000026
-83.40416666666671,12.904166666666692
-83.49583333333338,13.195833333333358
-80.22916666666671,14.404166666666692
-83.17083333333338,13.120833333333358
-83.48750000000004,11.67083333333336
-82.26250000000005,14.129166666666691
-83.01250000000005,12.495833333333358
-82.79583333333338,14.754166666666691
-71.19583333333338,11.904166666666693
-83.16250000000005,14.129166666666691
-82.77916666666671,14.95416666666669
-82.84583333333337,14.187500000000025
-76.13750000000005,9.504166666666693
-83.20416666666671,11.812500000000025
-81.35416666666671,8.812500000000027
-83.05416666666672,12.895833333333359
-82.04583333333338,13.720833333333358
-81.64583333333339,14.895833333333357
-73.00416666666672,11.754166666666691
-82.85416666666671,14.512500000000024
-83.5041666666667,12.104166666666693
-82.84583333333337,13.812500000000025
-82.39583333333337,14.195833333333358
-82.57916666666671,13.187500000000025
